game_id,name,url,year,certificate,rating,votes,plot,Action,Adventure,Comedy,Crime,Family,Fantasy,Mystery,Sci-Fi,Thriller
3948,Starhawk,https://www.imdb.com/title/tt2121814/?ref_=adv_li_tt,2012.0,T,7.1,63.0,"In the far reaches of space, factions of humanity battle over a rare and dangerous resource known as Rift Energy. Caught in the middle is Emmett Graves, an outcast gunslinger who is drawn ... See full summary »",1,0,0,0,0,0,0,1,0
3949,Sonic the Hedgehog Genesis,https://www.imdb.com/title/tt2371447/?ref_=adv_li_tt,2006.0,Not Rated,3.3,84.0,A low-quality port of Sonic the Hedgehog for the Game Boy Advance. It was universally panned by critics and players alike.,1,1,0,0,1,0,0,0,0
3950,Chain Chronicle,https://www.imdb.com/title/tt5583618/?ref_=adv_li_tt,2013.0,Not Rated,6.0,21.0,"This is the story of the Chain Chronicle, a book that describes everything that happens in the world. The citizens of the remote continent of Yggd once thought that there was nothing beyond... See full summary »",1,0,0,0,0,0,0,0,0
3951,Kim Possible: Revenge of Monkey Fist,https://www.imdb.com/title/tt0361802/?ref_=adv_li_tt,2002.0,E,7.6,56.0,Add a Plot,1,1,0,0,1,0,0,0,0
3952,Jeff Wayne's the War of the Worlds,https://www.imdb.com/title/tt5586230/?ref_=adv_li_tt,1998.0,T,7.8,6.0,"Real time strategy based on Jeff Wayne's Musical Version of The War of the Worlds, a classic 1978 concept album with narration by Richard Burton that retells H. G. Wells' story. Lead the Martians to victory or save England and the world.",1,0,0,0,0,0,0,1,0
3953,Last Oasis,https://www.imdb.com/title/tt12015048/?ref_=adv_li_tt,2020.0,Not Rated,7.2,0.0,"After a cataclysmic event halted the Earth's rotation, the planet was split into two extreme and deadly environments. Humans have built nomadic machines to chase after the last habitable climate in existence.",1,0,0,0,0,0,0,0,0
3954,The Surge 2,https://www.imdb.com/title/tt11034132/?ref_=adv_li_tt,2019.0,M,7.0,91.0,The Surge 2 is an action role-playing video game developed by Deck13 Interactive. It is the sequel to 2017's The Surge.,1,0,0,0,0,0,0,1,0
3955,Art of Fighting 3: The Path of the Warrior,https://www.imdb.com/title/tt5710476/?ref_=adv_li_tt,1996.0,T,6.7,69.0,The third Art of Fighting game in the series.,1,0,0,0,0,0,0,0,0
3956,Robotech: Invasion,https://www.imdb.com/title/tt0432345/?ref_=adv_li_tt,2004.0,T,8.4,51.0,After the Anime series Genesis Climber Mospeada.,1,1,0,0,0,0,0,1,0
3957,WWF SmackDown! Just Bring It,https://www.imdb.com/title/tt0282255/?ref_=adv_li_tt,2001.0,T,7.2,299.0,"Square off against more than 30 Superstars in 60 different match types. Perform bone-shattering finishers as you annihilate opponents with more than a 1,000 different moves.",1,0,0,0,0,0,0,0,0
3958,Sonic Shuffle,https://www.imdb.com/title/tt0293611/?ref_=adv_li_tt,2000.0,E,5.9,94.0,"A party game for the Dreamcast. Characters advance around a board game while playing mini-games in between turns, like Nintendo's Mario Party.",1,0,1,0,1,0,0,0,0
3959,Far Cry 5: Lost on Mars,https://www.imdb.com/title/tt9136062/?ref_=adv_li_tt,2018.0,Not Rated,6.4,76.0,"Nick Rye, the ""King of the Skies"" is ready to go - literally - above and beyond, to discover uncharted territories. Once you're stranded on the red planet, your mission is simple: stop the ... See full summary »",1,1,0,0,0,0,0,1,0
3960,Final Fantasy I & II: Dawn of Souls,https://www.imdb.com/title/tt0473301/?ref_=adv_li_tt,2004.0,E,7.6,180.0,"Based off of the first 2 Final Fantasy games, this also has new dungeons not from the original.",1,1,0,0,0,0,0,0,0
3961,Fullmetal Alchemist: Brotherhood,https://www.imdb.com/title/tt8739238/?ref_=adv_li_tt,2010.0,Not Rated,8.4,52.0,The story of Fullmetal Alchemist: Brotherhood follows the adventures of the Elric brothers. These two young alchemists where cursed after an ill-fated attempt to bring their mother back ... See full summary »,1,0,0,0,0,0,0,0,0
3962,Stronghold 2,https://www.imdb.com/title/tt0467493/?ref_=adv_li_tt,2005.0,Not Rated,6.9,193.0,To keep and to develop your castle for gain power in medieval England.,1,0,0,0,0,0,0,0,0
3963,Swamp Thing,https://www.imdb.com/title/tt10203742/?ref_=adv_li_tt,1992.0,Not Rated,6.9,16.0,NES game based on the animated series of the same name.,1,1,0,0,0,0,0,1,0
3964,Fight of Gods,https://www.imdb.com/title/tt10101932/?ref_=adv_li_tt,2017.0,Not Rated,2.5,8.0,Add a Plot,1,0,0,0,0,0,0,0,0
3965,Silver Surfer,https://www.imdb.com/title/tt2198183/?ref_=adv_li_tt,1990.0,E,4.7,170.0,"A very difficult NES scrolling shoot 'em up video game Starring The Silver Surfer, On a mission using his surfing skills against the most evil minds in the cosmos.",1,1,0,0,0,1,0,0,0
3966,EverQuest,https://www.imdb.com/title/tt0414967/?ref_=adv_li_tt,1999.0,T,8.1,111.0,"MMORPG in which players create their avatars, choose a race, and venture into the medieval fantasy world of Norrath.",1,1,0,0,0,0,0,0,0
3967,Stitch Experiment 626,https://www.imdb.com/title/tt0338464/?ref_=adv_li_tt,2002.0,E,6.8,50.0,"Taking place before Lilo and Stitch, Stitch is given various missions of destruction by Jumba to test out his power.",1,1,1,0,0,0,0,0,0
3968,"Warhammer 40,000: Dawn of War - Winter Assault",https://www.imdb.com/title/tt0498130/?ref_=adv_li_tt,2005.0,Not Rated,8.0,305.0,"Expansion pack for Warhammer 40,000: Dawn of War (2004). On Lorn V, the Chaos and Ork forces are attempting to turn this once peaceful place into a bloodbath.",1,0,0,0,0,1,0,1,0
3969,Bloons TD 5,https://www.imdb.com/title/tt12819418/?ref_=adv_li_tt,2011.0,E,7.8,64.0,"Build various towers with different powers and pop bloons across a ton of maps, play online with friends or random players in this epic tower defense strategy game.",1,1,0,0,1,0,0,0,0
3970,Bakugan: Champions of Vestroia,https://www.imdb.com/title/tt14590240/?ref_=adv_li_tt,2020.0,E10+,7.2,0.0,Add a Plot,1,0,0,0,0,1,0,1,0
3971,Star Wars: The Empire Strikes Back,https://www.imdb.com/title/tt0296869/?ref_=adv_li_tt,1982.0,Unrated,7.4,158.0,Add a Plot,1,1,0,0,0,0,0,1,0
3972,Ultimate Chicken Horse,https://www.imdb.com/title/tt7561874/?ref_=adv_li_tt,2016.0,E10+,7.8,88.0,A platform racing game in which players place traps on the track and then race across.,1,1,1,0,0,0,0,0,0
3973,Painkiller: Overdose,https://www.imdb.com/title/tt2130158/?ref_=adv_li_tt,2007.0,Not Rated,6.2,65.0,"The angel/demon cross Belial is a feared demon of Lucifer's army. Having now escaped one of the many prisons of Lucifer, he is out for revenge on those who framed him.",1,1,0,0,0,1,0,0,0
3974,Batman: Revenge of the Joker,https://www.imdb.com/title/tt0469030/?ref_=adv_li_tt,1992.0,Not Rated,6.4,74.0,The Joker tearing apart Gotham City and it's up to The Batman to stop him once more.,1,1,0,0,0,1,0,0,0
3975,Secret of Evermore,https://www.imdb.com/title/tt0496568/?ref_=adv_li_tt,1995.0,K-A,7.7,149.0,"In 1965, a scientist, professor Ruffleberg, invents a virtual reality machine to live in Evermore. The machine goes haywire and they disappear. 30 years later a boy and his dog get teleported to the fantasy world of Evermore.",1,1,0,0,0,1,0,0,0
3976,Forza Motorsport 3,https://www.imdb.com/title/tt1515792/?ref_=adv_li_tt,2009.0,E,8.1,500.0,Forza Motorsport 3 includes more than 400 customizable cars from 50 manufacturers and more than 100 race track variations. New additions include an in-car driving view.,1,0,0,0,1,0,0,0,0
3977,Kirby: Squeak Squad,https://www.imdb.com/title/tt1339658/?ref_=adv_li_tt,2006.0,E,7.9,688.0,"When his precious strawberry shortcake is stolen by a gang of treasure hunters known as The Squeaks, Kirby sets off on an epic quest to retrieve it.",1,1,0,0,1,0,0,0,0
3978,Shadowrun: Hong Kong,https://www.imdb.com/title/tt4462068/?ref_=adv_li_tt,2015.0,Not Rated,7.6,72.0,"A shadowrunner and his or her adoptive brother must work with a female triad boss to gather a team and track down their missing adoptive father, who knows how to stop the ancient demonic force that's threatening the city of Hong Kong.",1,1,0,0,0,1,0,0,0
3979,Far Cry Instincts: Evolution,https://www.imdb.com/title/tt12764520/?ref_=adv_li_tt,2006.0,M,5.9,8.0,Add a Plot,1,1,0,0,0,0,0,1,0
3980,Marchen Maze,https://www.imdb.com/title/tt2238680/?ref_=adv_li_tt,1988.0,Not Rated,6.1,10.0,"A young girl named Alice falls down a rabbit-hole and finds herself in Wonderland, a fantasy land of strange characters and ideas.",1,0,0,0,1,1,0,0,0
3981,Pokémon White Version 2,https://www.imdb.com/title/tt2332552/?ref_=adv_li_tt,2012.0,E,8.0,359.0,"2 years later in Unova the legendary Pokémon Kyurem has fused with Reshiram as part of Team Plasma's plan, and it's up to you to stop them. In addition, you must travel through Unova and battle gym leaders, rivals, and the champion.",1,1,0,0,1,0,0,0,0
3982,Sonic Riders: Zero Gravity,https://www.imdb.com/title/tt1331071/?ref_=adv_li_tt,2008.0,E,5.9,215.0,"Sonic, Tails and Knuckles must race against the Babylon Rogues to collect 5 Gravity-Bending rings known as ""The Arcs of the Cosmos"" while being hunted by rogue MeteoTech robots.",1,1,0,0,1,0,0,0,0
3983,Battalion Wars,https://www.imdb.com/title/tt0488497/?ref_=adv_li_tt,2005.0,T,7.1,48.0,"The evil Kaiser Vlad, seeking to take advantage of the standoff, has assembled an army of shock troops, forcing The Western Frontier and the Tundran Territories to ally and fight back.",1,1,0,0,1,0,0,0,0
3984,Dynasty Warriors,https://www.imdb.com/title/tt0389348/?ref_=adv_li_tt,1997.0,T,7.2,62.0,Add a Plot,1,0,0,0,1,1,0,0,0
3985,"The Batman: Multiply, Divide and Conquer",https://www.imdb.com/title/tt17527864/?ref_=adv_li_tt,2005.0,EC,7.2,0.0,Add a Plot,1,0,0,0,1,0,0,0,0
3986,.hack//Quarantine,https://www.imdb.com/title/tt0397020/?ref_=adv_li_tt,2003.0,T,7.3,45.0,The fourth game in the .hack// series for the PlayStation 2.,1,1,0,0,0,0,0,0,0
3987,Jurassic World VR Expedition,https://www.imdb.com/title/tt8585878/?ref_=adv_li_tt,2018.0,Not Rated,7.2,0.0,"Jurassic World VR Expedition is an interactive cinematic VR game that transports players to the jungles of Isla Nublar, where they rescue dinosaurs that freely roamed the island at the end of the last chapter of Jurassic World.",1,1,0,0,0,0,0,1,0
3988,Spyro: Attack of the Rhynocs,https://www.imdb.com/title/tt0468550/?ref_=adv_li_tt,2003.0,E,5.9,42.0,"Spyro's third outing on the Game Boy Advance with new RPG-like elements, new upgradable breath abilities, and three playable characters.",1,1,0,0,0,1,0,0,0
3989,Illbleed,https://www.imdb.com/title/tt0416843/?ref_=adv_li_tt,2001.0,M,8.4,67.0,"A famous media mogul has issued a challenge: he'll award $1 million to anyone who can make it out of his latest horror theme park, Illbleed, alive. After her three friends get trapped within, Eiko sets out to rescue them.",1,1,0,0,0,0,0,0,0
3990,Super Mario World: Super Mario Advance 2,https://www.imdb.com/title/tt18573802/?ref_=adv_li_tt,2001.0,E,9.0,10.0,In this remake of the original Super Mario World (1990) and the original arcade game Mario Bros. (1983). Mario is back for more old school Game Boy Advance fun.,1,1,0,0,0,1,0,0,0
3991,Street Fighter Alpha: Warrior's Dreams,https://www.imdb.com/title/tt0306099/?ref_=adv_li_tt,1995.0,T,7.1,302.0,"Street Fighter Alpha is drawn in a cartoonish style, brings together a cast of 13 characters, and introduces super combos and alpha counters to add a new dimension to fighting.",1,0,0,0,0,1,0,0,0
3992,Rock of the Dead,https://www.imdb.com/title/tt1730134/?ref_=adv_li_tt,2010.0,Not Rated,4.1,9.0,Add a Plot,1,0,0,0,0,0,0,0,0
3993,Kensei: Sacred Fist,https://www.imdb.com/title/tt10782080/?ref_=adv_li_tt,1998.0,Not Rated,6.4,11.0,Add a Plot,1,0,0,0,0,0,0,0,0
3994,Street Fighter V: Arcade Edition,https://www.imdb.com/title/tt7990520/?ref_=adv_li_tt,2018.0,T,7.0,189.0,"The game includes everything from the original release of Street Fighter V, along with the addition of brand new gameplay-related content like 12 new challengers from Season 1 and 2, bringing the current roster count up to 28.",1,0,0,0,0,1,0,0,0
3995,Sin & Punishment: Star Successor,https://www.imdb.com/title/tt1935933/?ref_=adv_li_tt,2009.0,T,7.8,40.0,Rogue soldier Isa and amnesiac alien girl Kachi must escape the army of the Nebulox.,1,1,0,0,0,0,0,1,0
3996,Cutthroat Island,https://www.imdb.com/title/tt6227580/?ref_=adv_li_tt,1995.0,K-A,5.9,17.0,"Side-scrolling action platformer based on Cutthroat Island (1995). Play as Morgan or Shaw, or both of them in co-op, defeat Ainslee's guards, wild animals and Dawg's pirates and find the treasure. Five secret treasures also exist.",1,1,0,0,0,0,0,0,0
3997,Traffic Racer,https://www.imdb.com/title/tt7093994/?ref_=adv_li_tt,2013.0,Not Rated,4.5,13.0,Add a Plot,1,0,0,0,0,0,0,0,0
3998,Castlevania: The Dracula X Chronicles,https://www.imdb.com/title/tt6437036/?ref_=adv_li_tt,2007.0,T,7.6,41.0,A re-release containing both Castlevania: Rondo of Blood and Castlevania: Symphony of the Night.,1,1,0,0,0,1,0,0,0
3999,MotorStorm,https://www.imdb.com/title/tt0891539/?ref_=adv_li_tt,2006.0,T,7.2,370.0,"MotorStorm is a fast action rally type racing game. A racing festival is taking place in the desert. Here you can try a wide variety of vehicles including motorcycles, ATVs, buggies, rally cars, racing truck and even big rig semis.",1,0,0,0,0,0,0,0,0
4000,Halloween,https://www.imdb.com/title/tt0296665/?ref_=adv_li_tt,1983.0,Unrated,6.0,111.0,A babysitter is stalked by a homicidel maniac named Michael Myers While trying to protect the kids she is babysitting from the shape,1,0,0,0,0,0,0,0,1
4001,Batman Forever: The Arcade Game,https://www.imdb.com/title/tt0290454/?ref_=adv_li_tt,1996.0,K-A,5.9,153.0,"Batman and Robin battle against The Riddler, Two-Face and an army of their thugs; based on 'Batman Forever (1995)'.",1,1,0,1,0,0,0,0,0
4002,Where's My Water? 2,https://www.imdb.com/title/tt3316636/?ref_=adv_li_tt,2013.0,E,6.6,31.0,"The sequel to the addictive physics-based puzzler from Disney has finally arrived, Where's My Water ? 2 launches with three brand new locations including the Sewer and the Soap Factory and the Beach.",1,1,0,0,1,0,0,0,0
4003,Shin Megami Tensei: Digital Devil Saga 2,https://www.imdb.com/title/tt1129936/?ref_=adv_li_tt,2005.0,M,8.6,85.0,Add a Plot,1,1,0,0,0,1,0,0,0
4004,Small Soldiers: Globotech Design Lab,https://www.imdb.com/title/tt3976204/?ref_=adv_li_tt,1998.0,Not Rated,7.9,12.0,"A PC strategy/action game based on the film Small Soldiers. You can either design and build your own squad of soldiers or choose from pre-built characters. After you create your soldiers, you then battle the opposite team.",1,0,0,0,0,0,0,0,0
4005,Dread Hunger,https://www.imdb.com/title/tt17519006/?ref_=adv_li_tt,2022.0,Not Rated,7.2,0.0,"A game of survival and betrayal. Eight Explorers path their ship through the unforgiving Arctic. Among the crew, two traitors call on dark powers to undermine them.",1,1,0,0,0,0,0,0,1
4006,Dark Souls II: Crown of the Sunken King,https://www.imdb.com/title/tt12708794/?ref_=adv_li_tt,2014.0,Not Rated,7.6,83.0,The story of Dark Souls II involved an abyssal entity known as Manus shattering into numerous fragments. This DLC focuses more such autonomous fragments who set off to various kingdoms in search of control.,1,1,0,0,0,1,0,0,0
4007,Super Mario Land 2: 6 Golden Coins,https://www.imdb.com/title/tt0221605/?ref_=adv_li_tt,1992.0,Not Rated,8.0,782.0,"Mario's castle home has been stolen by the diabolical Wario, so Mario must find the six golden coins to open the lock and reclaim his house.",1,1,0,0,1,0,0,0,0
4008,MagnaCarta 2,https://www.imdb.com/title/tt1663169/?ref_=adv_li_tt,2009.0,T,7.6,29.0,The game stars Juto as the main character. He seems to be a normal guy but suffered from amnesia and is hiding a secret power deep within him. After the Northern Forces swoop down a ... See full summary »,1,1,0,0,0,0,0,0,0
4009,Naruto: Ultimate Ninja,https://www.imdb.com/title/tt0850692/?ref_=adv_li_tt,2003.0,T,6.6,145.0,Play as Naruto or any other character as you compete to become the Ultimate Ninja.,1,1,0,0,0,0,1,0,0
4011,Bedlam,https://www.imdb.com/title/tt3966562/?ref_=adv_li_tt,2014.0,Not Rated,6.8,11.0,"A fast paced FPS with an engrossing storyline written by cult Scottish author Christopher Brookmyre. You play Heather Quinn aka ""Athena"" trapped in a world of video games, desperate to find... See full summary »",1,0,0,0,0,0,0,0,0
4012,Assassin's Creed Chronicles: Russia,https://www.imdb.com/title/tt7990742/?ref_=adv_li_tt,2015.0,Not Rated,6.0,164.0,"Join Nikolaï Orelov in his search for redemption as you journey through an iconic, propaganda art style Russia in 2.5D gameplay.",1,1,0,0,0,0,0,0,0
4013,Destroy All Humans! Clone Carnage,https://www.imdb.com/title/tt20770810/?ref_=adv_li_tt,2022.0,T,7.2,0.0,Add a Plot,1,1,0,0,0,0,0,1,0
4014,Final Fantasy XV: Episode Prompto,https://www.imdb.com/title/tt7428274/?ref_=adv_li_tt,2017.0,T,7.5,102.0,"After being thrown off a train by his best friend. Prompto is now filled with doubt about where he stands with Noctis. Being forced to continue on alone, Prompto now must face his past and ... See full summary »",1,1,0,0,0,1,0,0,0
4015,1942,https://www.imdb.com/title/tt0185835/?ref_=adv_li_tt,1984.0,E,6.8,137.0,1942 is a vertically scrolling shooter made by Capcom. 1942 is set in the Pacific theater of World War II.,1,0,0,0,0,0,0,0,0
4016,Bucky O'Hare,https://www.imdb.com/title/tt0185960/?ref_=adv_li_tt,1992.0,Not Rated,7.5,69.0,"A simple 2-D scrolling shooter where you walk, fly or drive through various waves of animated cannon-fodder animals.",1,1,0,0,0,0,0,1,0
4017,Freaky Flyers,https://www.imdb.com/title/tt0390017/?ref_=adv_li_tt,2003.0,T,6.9,21.0,Jump into the seat of one of several insane airplanes and race for glory.,1,0,1,0,0,0,0,0,0
4018,Mega Man 10,https://www.imdb.com/title/tt2008618/?ref_=adv_li_tt,2010.0,Not Rated,7.3,145.0,Mega Man and Proto Man join forces to stop robots infected by a mass virus outbreak while the doctors work on a cure.,1,0,0,0,0,0,0,0,0
4019,Fighting Vipers,https://www.imdb.com/title/tt0382696/?ref_=adv_li_tt,1996.0,T,7.1,63.0,"enclosed arenas and an armor mechanic, and was targeted more towards Western audiences, using a U.S. setting and more freeform styles of martial arts.",1,0,0,0,0,0,0,0,0
